episode,step,hand_pos_array,cube_pos_array,pillar1_pos_array,pillar2_pos_array,pillar3_pos_array,pillar4_pos_array,destination_pos_array,finger_distance_array,pos_action_array
0,44,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32797983288764954, 1.8866876416723244e-05, 0.4750005304813385]","[0.4300838112831116, 5.413406324805692e-05, 0.47500184178352356]","[0.5600246787071228, -2.234679413959384e-05, 0.4750042259693146]","[0.6710287928581238, 7.791192183503881e-05, 0.47500279545783997]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,45,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279644846916199, 4.371609247755259e-05, 0.47500425577163696]","[0.4300992786884308, 3.637998452177271e-05, 0.47500333189964294]","[0.5600569248199463, 1.049059210345149e-05, 0.47500401735305786]","[0.6709998846054077, 8.779787458479404e-05, 0.4750031530857086]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,46,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3280011713504791, 1.6078156477306038e-05, 0.47500404715538025]","[0.4300781488418579, 2.1458723495015875e-05, 0.4750030040740967]","[0.5600436925888062, -2.4689978090464137e-05, 0.4750014841556549]","[0.6710031032562256, 0.00010549958096817136, 0.4750005304813385]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,47,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796570658683777, 2.445053542032838e-05, 0.4750014841556549]","[0.43009433150291443, 5.968389450572431e-05, 0.47500330209732056]","[0.5600312948226929, -5.868772859685123e-06, 0.47500360012054443]","[0.6710289120674133, 7.243039726745337e-05, 0.4750038683414459]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,48,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279809057712555, 3.94959824916441e-05, 0.4750036299228668]","[0.4300958514213562, 3.0383114790311083e-05, 0.4750029742717743]","[0.5600576400756836, 3.9857623050920665e-06, 0.47500306367874146]","[0.6709926128387451, 9.759051317814738e-05, 0.4750032126903534]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,49,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279949724674225, 1.560672535561025e-05, 0.47500303387641907]","[0.43007892370224, 2.5929628463927656e-05, 0.4750005602836609]","[0.5600303411483765, -2.7710662834579125e-05, 0.47500309348106384]","[0.6710153818130493, 9.87227977020666e-05, 0.47500044107437134]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,50,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796013355255127, 3.651229781098664e-05, 0.4750030040740967]","[0.4300967752933502, 6.295074854278937e-05, 0.4750039875507355]","[0.5600391626358032, 1.1981464922428131e-06, 0.4750029742717743]","[0.6710206866264343, 7.136746717151254e-05, 0.4750041663646698]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,51,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279886543750763, 3.364320218679495e-05, 0.47500306367874146]","[0.430091917514801, 2.1512809325940907e-05, 0.47500312328338623]","[0.5600555539131165, -7.741109584458172e-07, 0.4750005900859833]","[0.6709925532341003, 0.00010710928472690284, 0.4750039577484131]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,52,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799121737480164, 1.612459891475737e-05, 0.4750008285045624]","[0.43007954955101013, 3.851572910207324e-05, 0.4750005006790161]","[0.5600265860557556, -2.9168677428970113e-05, 0.47500383853912354]","[0.6710278987884521, 8.847158460412174e-05, 0.4750016927719116]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,53,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279575705528259, 4.037734106532298e-05, 0.47500383853912354]","[0.4301019608974457, 5.562885053222999e-05, 0.4750041961669922]","[0.5600464940071106, 7.946748155518435e-06, 0.4750029444694519]","[0.6710032820701599, 8.210739906644449e-05, 0.4750034213066101]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,54,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279963433742523, 2.8569931600941345e-05, 0.47500288486480713]","[0.4300805330276489, 1.5987159713404253e-05, 0.4750039875507355]","[0.5600504875183105, -1.188487840408925e-05, 0.4750005900859833]","[0.6709995269775391, 0.00010917319013969973, 0.47500306367874146]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,55,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32798004150390625, 1.894408524094615e-05, 0.4750005602836609]","[0.4300834536552429, 5.368104757508263e-05, 0.4750017821788788]","[0.5600247979164124, -2.1982496036798693e-05, 0.4750041365623474]","[0.6710273623466492, 7.491834549000487e-05, 0.47500336170196533]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,56,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279643952846527, 4.3635031033772975e-05, 0.47500425577163696]","[0.43010222911834717, 4.303645255276933e-05, 0.4750039875507355]","[0.5600568652153015, 1.0290390491718426e-05, 0.4750039875507355]","[0.6709958910942078, 8.96200435818173e-05, 0.47500306367874146]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,57,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3280012011528015, 1.605844772711862e-05, 0.47500404715538025]","[0.4300777018070221, 1.9611063180491328e-05, 0.4750034213066101]","[0.56004399061203, -2.489788857928943e-05, 0.4750014543533325]","[0.6710081100463867, 0.00010273142834194005, 0.4750004708766937]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,58,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796597480773926, 2.4453138394164853e-05, 0.4750014841556549]","[0.4300931990146637, 5.957175380899571e-05, 0.47500312328338623]","[0.5600311756134033, -5.670333848684095e-06, 0.4750036299228668]","[0.671025276184082, 7.241012644954026e-05, 0.4750042259693146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,59,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279745280742645, 4.3079693568870425e-05, 0.47500404715538025]","[0.4300963878631592, 3.195057070115581e-05, 0.47500306367874146]","[0.5600578188896179, 3.979264874942601e-06, 0.47500306367874146]","[0.6709914207458496, 0.00010519627539906651, 0.47500360012054443]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,60,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280022144317627, 1.0948780982289463e-05, 0.47500449419021606]","[0.4300788640975952, 2.456303991493769e-05, 0.47500190138816833]","[0.5600302219390869, -2.7719190256902948e-05, 0.47500309348106384]","[0.6710237860679626, 9.07467765500769e-05, 0.4750014543533325]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,61,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32795998454093933, 3.656535773188807e-05, 0.47500303387641907]","[0.43009674549102783, 6.307065632427111e-05, 0.4750039577484131]","[0.5600392818450928, 1.357566361548379e-06, 0.4750029742717743]","[0.6710137128829956, 7.46511941542849e-05, 0.47500407695770264]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,62,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279881477355957, 3.382393697393127e-05, 0.47500306367874146]","[0.4300926923751831, 2.3401049475069158e-05, 0.4750027656555176]","[0.5600554347038269, -9.683026291895658e-07, 0.4750005900859833]","[0.6709914207458496, 0.00011331747373333201, 0.4750046730041504]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,63,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799166440963745, 1.6024050637497567e-05, 0.47500142455101013]","[0.43007972836494446, 3.6491484934231266e-05, 0.4750005304813385]","[0.5600265860557556, -2.9051696401438676e-05, 0.47500383853912354]","[0.6710288524627686, 7.811322575435042e-05, 0.4750027656555176]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,64,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32795748114585876, 4.0501163312001154e-05, 0.47500383853912354]","[0.4301011562347412, 5.686513759428635e-05, 0.4750044047832489]","[0.5600466728210449, 7.873913091316354e-06, 0.4750029146671295]","[0.6709999442100525, 8.760722994338721e-05, 0.4750031530857086]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,65,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279957175254822, 2.8805583497160114e-05, 0.4750027358531952]","[0.4300805926322937, 1.5410165360663086e-05, 0.47500407695770264]","[0.5600504279136658, -1.1922934390895534e-05, 0.4750005900859833]","[0.671002984046936, 0.00010569326695986092, 0.4750005900859833]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,66,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279806971549988, 1.8970289602293633e-05, 0.4750005602836609]","[0.4300823509693146, 5.18899796588812e-05, 0.4750015139579773]","[0.5600247979164124, -2.1974468836560845e-05, 0.4750041365623474]","[0.6710289120674133, 7.239848491735756e-05, 0.4750038683414459]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,67,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796385884284973, 4.341860767453909e-05, 0.47500431537628174]","[0.4301028251647949, 4.6094653953332454e-05, 0.47500407695770264]","[0.5600568652153015, 1.031951978802681e-05, 0.4750039875507355]","[0.6709926128387451, 9.756855433806777e-05, 0.4750032126903534]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,68,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280012905597687, 1.609498940524645e-05, 0.47500404715538025]","[0.4300782382488251, 1.829402390285395e-05, 0.47500360012054443]","[0.5600439310073853, -2.4944594770204276e-05, 0.4750014543533325]","[0.6710153818130493, 9.87285457085818e-05, 0.47500044107437134]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,69,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279668688774109, 2.4605877115391195e-05, 0.4750015139579773]","[0.43009135127067566, 5.910975960432552e-05, 0.47500282526016235]","[0.5600311756134033, -5.646974386763759e-06, 0.4750036299228668]","[0.6710206866264343, 7.131083111744374e-05, 0.4750041663646698]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,70,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32797372341156006, 4.281560904928483e-05, 0.4750039875507355]","[0.43009722232818604, 3.2758573070168495e-05, 0.4750032126903534]","[0.5600578188896179, 3.993900463683531e-06, 0.47500306367874146]","[0.6709924936294556, 0.00010716162796597928, 0.4750039577484131]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,71,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280029892921448, 1.083301322069019e-05, 0.4750046133995056]","[0.4300786256790161, 2.3589109332533553e-05, 0.4750029146671295]","[0.5600302219390869, -2.7708520065061748e-05, 0.47500309348106384]","[0.6710280179977417, 8.829309808788821e-05, 0.475001722574234]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,72,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32795992493629456, 3.609135092119686e-05, 0.4750029444694519]","[0.4300949275493622, 5.967501056147739e-05, 0.4750034213066101]","[0.560039222240448, 1.3175153981137555e-06, 0.4750029742717743]","[0.6710031032562256, 8.224320481531322e-05, 0.4750034213066101]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
